eps1   sigma3   sigma3'   sigma1   sigma1'   u       p       q
[%]    [kPa]    [kPa]     [kPa]    [kPa]     [kPa]   [kPa]   [kPa]

0.0000	1000.017	499.462	1001.783	501.229	500.554	500.051	1.767
0.0069	999.888	495.080	1012.913	508.106	504.808	499.422	13.026
0.0319	999.957	483.149	1041.409	524.601	516.808	496.966	41.452
0.0617	1000.066	465.667	1075.885	541.486	534.399	490.940	75.819
0.0891	1000.205	442.848	1112.513	555.156	557.357	480.284	112.308
0.1245	999.739	415.161	1146.039	561.461	584.578	463.927	146.300
0.1679	999.818	387.168	1173.762	561.112	612.650	445.149	173.944
0.2092	999.967	359.660	1195.560	555.253	640.307	424.858	195.593
0.2540	1000.017	333.977	1211.102	545.063	666.040	404.339	211.086
0.3033	999.917	310.555	1221.635	532.273	689.362	384.461	221.718
0.3528	999.947	289.642	1228.399	518.095	710.305	365.793	228.452
0.4059	999.997	270.987	1232.629	503.619	729.009	348.531	232.632
0.4561	1000.046	254.601	1234.455	489.010	745.445	332.737	234.409
0.5048	1000.076	240.017	1235.014	474.955	760.059	318.330	234.938
0.5548	999.937	226.734	1234.303	461.099	773.204	304.855	234.365
0.6054	999.997	215.269	1233.033	448.305	784.728	292.947	233.036
0.6605	1000.116	204.846	1231.491	436.221	795.270	281.971	231.376
0.7121	1000.245	195.577	1229.290	424.622	804.668	271.925	229.045
0.7637	999.778	186.695	1226.684	413.601	813.084	262.330	226.906
0.8178	999.907	179.218	1224.406	403.717	820.689	254.051	224.499
0.8701	1000.046	172.522	1222.050	394.526	827.525	246.523	222.004
0.9204	1000.096	166.252	1219.556	385.712	833.844	239.405	219.460
0.9709	999.947	160.483	1217.015	377.551	839.464	232.839	217.068
1.0271	999.858	155.077	1214.486	369.705	844.781	226.619	214.629
1.0791	999.977	150.375	1212.234	362.633	849.602	221.128	212.257
1.1287	1000.066	146.029	1210.054	356.016	854.037	216.025	209.987
1.1804	999.967	141.818	1207.701	349.552	858.149	211.063	207.734
1.2323	999.868	137.952	1205.557	343.641	861.916	206.515	205.690
1.2839	999.937	134.477	1203.528	338.068	865.461	202.340	203.591
1.3337	1000.046	131.365	1201.808	333.127	868.681	198.619	201.761
1.3859	1000.096	128.387	1199.912	328.203	871.709	194.992	199.816
1.4417	999.719	125.185	1197.753	323.218	874.534	191.196	198.034
1.4970	999.878	122.710	1196.320	319.153	877.167	188.191	196.442
1.5495	999.977	120.359	1194.685	315.067	879.618	185.261	194.708
1.6005	999.937	117.990	1193.271	311.324	881.947	182.435	193.334
1.6519	999.778	115.644	1191.514	307.380	884.135	179.556	191.736
1.7068	999.858	113.728	1190.252	304.123	886.130	177.193	190.394
1.7597	999.917	111.874	1189.013	300.969	888.044	174.906	189.096
1.8110	999.947	110.101	1187.786	297.939	889.846	172.714	187.839
1.8631	999.798	108.281	1186.529	295.012	891.517	170.525	186.731
1.9152	999.759	106.631	1185.233	292.106	893.127	168.456	185.475
1.9643	999.898	105.281	1184.440	289.824	894.616	166.796	184.542
2.0164	999.997	103.902	1183.453	287.358	896.095	165.054	183.456
2.0674	999.838	102.386	1182.453	285.002	897.452	163.258	182.615
2.1228	999.838	101.070	1181.531	282.762	898.768	161.634	181.693
2.1729	999.997	100.034	1180.870	280.907	899.963	160.325	180.874
2.2288	1000.046	98.969	1180.203	279.126	901.077	159.021	180.156
2.2817	999.957	97.766	1179.272	277.081	902.191	157.538	179.315
2.3340	999.818	96.584	1178.480	275.246	903.234	156.138	178.662
