eps1   sigma3   sigma3'   sigma1   sigma1'   u       p       q
[%]    [kPa]    [kPa]     [kPa]    [kPa]     [kPa]   [kPa]   [kPa]

0.0000	799.822	300.205	801.482	301.865	499.617	300.759	1.660
0.0000	799.822	300.155	801.506	301.838	499.667	300.716	1.684
0.0000	799.802	299.963	801.608	301.768	499.839	300.565	1.806
0.0254	799.713	299.620	801.961	301.869	500.093	300.370	2.249
0.0702	799.762	298.404	805.447	304.089	501.358	300.299	5.685
0.1112	799.792	294.667	815.055	309.929	505.126	299.754	15.263
0.1510	799.713	287.994	827.612	315.894	511.718	297.294	27.899
0.1711	799.693	284.987	830.096	315.390	514.706	295.121	30.403
0.2055	799.653	277.686	843.858	321.891	521.967	292.421	44.205
0.2456	799.673	267.083	858.911	326.321	532.590	286.829	59.238
0.2855	799.693	254.525	874.311	329.143	545.168	279.398	74.618
0.3257	799.633	241.625	888.028	330.019	558.009	271.089	88.394
0.3662	799.703	227.790	902.529	330.616	571.913	262.065	102.826
0.4100	799.812	213.032	916.423	329.644	586.780	251.903	116.611
0.4546	799.812	198.247	927.088	325.523	601.565	240.672	127.276
0.5066	799.772	184.151	934.188	318.566	615.621	228.956	134.415
0.5540	799.723	171.574	938.372	310.223	628.148	217.791	138.649
0.6067	799.683	160.091	940.557	300.965	639.592	207.049	140.874
0.6571	799.673	150.136	941.300	291.763	649.537	197.345	141.627
0.7079	799.633	141.134	940.999	282.500	658.499	188.256	141.365
0.7549	799.594	133.155	939.936	273.497	666.439	179.936	140.342
0.8050	799.614	126.197	938.807	265.391	673.416	172.595	139.193
0.8540	799.614	119.767	937.017	257.170	679.847	165.568	137.403
0.9065	799.554	114.107	935.226	249.779	685.447	159.331	135.672
0.9616	799.584	108.921	933.104	242.441	690.662	153.428	133.520
1.0116	799.623	104.313	931.052	235.741	695.311	148.122	131.428
1.0588	799.663	100.048	928.990	229.375	699.615	143.157	129.327
1.1083	799.663	96.109	926.806	223.252	703.554	138.490	127.143
1.1562	799.683	92.584	924.850	217.752	707.099	134.307	125.167
1.2044	799.733	89.272	922.727	212.266	710.461	130.270	122.994
1.2545	799.623	86.115	920.531	207.022	713.509	126.417	120.907
1.3074	799.643	83.238	918.544	202.139	716.405	122.872	118.901
1.3605	799.733	80.715	916.669	197.651	719.018	119.693	116.936
1.4128	799.842	78.383	914.888	193.429	721.459	116.732	115.046
1.4644	799.514	75.726	912.632	188.845	723.788	113.433	113.118
1.5179	799.544	73.619	910.911	184.987	725.925	110.742	111.367
1.5738	799.663	71.693	909.223	181.253	727.970	108.213	109.560
1.6270	799.693	69.829	907.522	177.658	729.864	105.772	107.829
1.6843	799.653	67.956	905.773	174.076	731.697	103.330	106.120
1.7372	799.524	66.085	904.008	170.569	733.439	100.913	104.484
1.7899	799.663	64.594	902.502	167.433	735.069	98.874	102.839
1.8408	799.713	63.104	900.961	164.353	736.609	96.854	101.249
1.8956	799.713	61.656	899.556	161.499	738.057	94.937	99.843
