eps1   sigma3   sigma3'   sigma1   sigma1'   u       p       q
[%]    [kPa]    [kPa]     [kPa]    [kPa]     [kPa]   [kPa]   [kPa]

0.0000	1000.131	500.589	1001.158	501.616	499.542	500.931	1.027
0.0152	1000.203	494.800	1018.609	513.206	505.402	500.936	18.406
0.0456	1000.141	478.799	1058.375	537.032	521.343	498.210	58.234
0.0782	1000.080	459.356	1097.632	556.907	540.725	491.873	97.551
0.1045	1000.080	439.418	1134.849	574.186	560.663	484.340	134.769
0.1371	1000.091	416.747	1174.186	590.842	583.344	474.778	174.095
0.1726	1000.091	393.539	1211.437	604.886	606.552	463.988	211.347
0.2177	1000.080	370.828	1244.900	615.647	629.253	452.434	244.820
0.2631	1000.070	349.654	1273.027	622.611	650.416	440.640	272.957
0.3049	1000.019	331.112	1295.870	626.963	668.907	429.729	295.851
0.3521	999.989	314.645	1314.460	629.117	685.344	419.469	314.471
0.3981	1000.019	300.588	1329.542	630.110	699.432	410.428	329.522
0.4451	999.948	288.452	1341.499	630.003	711.496	402.302	341.550
0.4882	1000.182	278.191	1351.474	629.483	721.992	395.288	351.292
0.5358	1000.172	269.507	1359.790	629.124	730.665	389.379	359.618
0.5813	1000.203	262.189	1366.224	628.211	738.013	384.196	366.021
0.6316	1000.141	255.813	1372.086	627.757	744.329	379.794	371.944
0.6831	1000.121	250.388	1376.844	627.111	749.733	375.962	376.723
0.7334	1000.152	245.844	1381.068	626.760	754.308	372.816	380.917
0.7806	1000.141	241.876	1384.949	626.684	758.265	370.145	384.808
0.8268	1000.121	238.506	1388.400	626.785	761.615	367.932	388.279
0.8751	1000.070	235.591	1391.699	627.219	764.480	366.134	391.629
0.9229	999.958	233.050	1394.279	627.371	766.909	364.490	394.321
0.9693	1000.030	230.915	1397.228	628.113	769.115	363.314	397.198
1.0184	999.877	229.001	1399.520	628.644	770.876	362.215	399.643
1.0724	999.979	227.402	1402.061	629.485	772.576	361.430	402.083
1.1229	999.958	225.985	1404.438	630.465	773.973	360.812	404.480
1.1732	1000.101	224.792	1406.648	631.339	775.309	360.307	406.547
1.2280	1000.182	223.770	1409.158	632.745	776.412	360.095	408.976
1.2822	1000.172	222.859	1411.085	633.772	777.313	359.830	410.913
1.3350	1000.141	222.140	1413.232	635.231	778.001	359.837	413.090
1.3912	1000.111	221.482	1415.144	636.515	778.629	359.826	415.033
1.4421	1000.101	220.905	1417.005	637.810	779.196	359.873	416.905
1.4993	1000.121	220.501	1418.869	639.248	779.621	360.083	418.747
1.5483	1000.050	220.014	1420.564	640.528	780.036	360.186	420.514
1.5990	1000.060	219.711	1422.404	642.054	780.349	360.492	422.344
1.6499	999.999	219.356	1423.989	643.346	780.643	360.686	423.990
1.7008	999.989	219.194	1425.803	645.009	780.795	361.132	425.814
1.7543	999.999	219.032	1427.390	646.423	780.967	361.496	427.391
1.8006	999.948	218.880	1429.071	648.003	781.068	361.921	429.123
1.8507	999.958	218.799	1430.560	649.401	781.159	362.333	430.602
1.9029	999.958	218.729	1432.263	651.033	781.230	362.830	432.305
1.9580	999.918	218.658	1433.658	652.398	781.260	363.238	433.740
2.0061	1000.070	218.618	1435.275	653.822	781.453	363.686	435.204
2.0555	1000.162	218.659	1437.058	655.554	781.503	364.291	436.896
2.1068	1000.101	218.608	1438.137	656.644	781.493	364.620	438.036
2.1583	1000.091	218.679	1439.841	658.429	781.412	365.262	439.750
2.2103	1000.070	218.699	1440.972	659.601	781.372	365.666	440.902
2.2600	1000.040	218.719	1442.373	661.052	781.321	366.163	442.333
2.3111	1000.009	218.800	1443.531	662.322	781.210	366.640	443.522
2.3645	1000.009	218.891	1444.780	663.662	781.119	367.148	444.771
2.4139	999.979	219.012	1446.213	665.246	780.967	367.757	446.234
2.4618	999.928	219.062	1447.217	666.352	780.866	368.159	447.289
2.5157	999.948	219.214	1448.677	667.943	780.734	368.791	448.729
2.5642	999.887	219.224	1449.559	668.896	780.663	369.115	449.671
2.6146	999.928	219.437	1450.890	670.399	780.491	369.758	450.962
2.6671	999.897	219.518	1451.960	671.580	780.380	370.205	452.062
2.7178	999.847	219.568	1452.873	672.595	780.278	370.577	453.027
2.7723	999.908	219.811	1454.273	674.177	780.096	371.266	454.365
2.8259	1000.060	219.782	1455.212	674.934	780.278	371.499	455.152
2.8752	1000.091	219.934	1456.477	676.320	780.157	372.063	456.387
2.9246	1000.070	220.065	1457.333	677.327	780.005	372.486	457.262
2.9779	999.999	220.115	1458.242	678.358	779.884	372.863	458.243
3.0325	999.999	220.267	1459.233	679.501	779.732	373.345	459.234
3.0806	999.999	220.378	1460.111	680.491	779.621	373.749	460.112
3.1325	999.969	220.510	1461.118	681.660	779.459	374.227	461.150
3.1829	999.969	220.550	1461.841	682.422	779.418	374.508	461.872
3.2322	999.979	220.753	1463.005	683.779	779.226	375.095	463.026
3.2788	999.918	220.844	1463.735	684.661	779.074	375.450	463.818
3.3287	999.908	220.935	1464.553	685.580	778.973	375.817	464.646
3.3819	999.897	221.086	1465.319	686.508	778.811	376.227	465.421
3.4316	999.867	221.167	1466.080	687.380	778.700	376.572	466.213
3.4854	999.857	221.339	1467.000	688.482	778.517	377.054	467.143
3.5401	999.786	221.379	1467.694	689.288	778.406	377.349	467.908
3.5895	999.836	221.511	1468.551	690.226	778.325	377.750	468.715
3.6404	1000.060	221.593	1469.539	691.072	778.467	378.086	469.478
3.6935	1000.050	221.745	1470.369	692.064	778.305	378.518	470.319
3.7448	1000.030	221.836	1471.001	692.808	778.194	378.827	470.971
3.7939	999.989	221.937	1471.659	693.607	778.052	379.160	471.670
3.8476	999.969	222.038	1472.189	694.258	777.930	379.445	472.220
3.9003	999.969	222.180	1473.009	695.220	777.789	379.860	473.041
3.9471	999.887	222.220	1473.670	696.002	777.667	380.147	473.782
4.0005	999.908	222.382	1474.257	696.731	777.526	380.498	474.349
4.0529	999.887	222.503	1475.055	697.671	777.384	380.893	475.168
4.1045	999.908	222.605	1475.490	698.188	777.303	381.132	475.583
4.1574	999.867	222.635	1476.122	698.890	777.232	381.387	476.255
4.2078	999.847	222.766	1476.557	699.476	777.080	381.670	476.710
4.2653	999.816	222.817	1477.015	700.015	776.999	381.883	477.199
4.3138	999.806	222.908	1477.661	700.763	776.898	382.193	477.855
4.3639	999.725	222.928	1478.086	701.289	776.797	382.382	478.362
4.4176	999.836	223.050	1478.845	702.058	776.787	382.719	479.008
4.4663	1000.019	223.111	1479.399	702.491	776.908	382.904	479.379
4.5197	999.989	223.182	1479.961	703.154	776.807	383.173	479.972
4.5711	999.979	223.293	1480.571	703.886	776.686	383.491	480.592
