eps1   sigma3   sigma3'   sigma1   sigma1'   u       p       q
[%]    [kPa]    [kPa]     [kPa]    [kPa]     [kPa]   [kPa]   [kPa]

0.0000	800.459	300.628	801.437	301.606	499.831	300.954	0.978
-0.0293	800.419	300.365	801.999	301.945	500.054	300.892	1.580
0.0089	800.370	296.660	812.199	308.489	503.710	300.603	11.829
0.0379	800.350	285.905	838.774	324.329	514.445	298.713	38.424
0.0738	800.340	270.907	870.087	340.655	529.432	294.157	69.747
0.1098	800.350	252.314	903.712	355.676	548.036	286.768	103.362
0.1473	800.360	233.194	934.961	367.795	567.166	278.061	134.601
0.1919	800.479	215.996	961.252	376.769	584.483	269.587	160.773
0.2362	800.548	201.604	981.929	382.985	598.944	262.064	181.381
0.2815	800.330	189.517	998.223	387.410	610.813	255.481	197.893
0.3258	800.350	180.220	1011.326	391.197	620.130	250.545	210.977
0.3711	800.439	172.744	1023.061	395.366	627.695	246.952	222.622
0.4151	800.439	167.002	1032.964	399.528	633.437	244.511	232.525
0.4640	800.390	162.436	1042.086	404.133	637.953	243.002	241.697
0.5135	800.310	158.984	1050.347	409.021	641.326	242.330	250.037
0.5612	800.300	156.544	1058.163	414.407	643.756	242.498	257.863
0.6061	800.280	154.833	1065.477	420.030	645.447	243.232	265.197
0.6519	800.320	153.809	1072.787	426.277	646.511	244.632	272.467
0.6991	800.300	153.233	1079.772	432.705	647.068	246.390	279.472
0.7463	800.340	153.110	1086.592	439.362	647.230	248.527	286.252
0.7904	800.380	153.363	1093.596	446.579	647.017	251.101	293.216
0.8369	800.459	153.938	1100.280	453.759	646.521	253.879	299.821
0.8869	800.489	154.778	1107.152	461.442	645.711	256.999	306.664
0.9372	800.132	155.383	1113.285	468.536	644.749	259.767	313.153
0.9850	800.340	156.736	1120.201	476.597	643.604	263.356	319.861
1.0345	800.429	158.172	1126.969	484.711	642.257	267.018	326.540
1.0831	800.280	159.471	1133.223	492.413	640.809	270.452	332.942
1.1365	800.241	160.991	1139.888	500.639	639.250	274.207	339.648
1.1874	800.290	162.722	1146.518	508.950	637.569	278.131	346.228
1.2401	800.241	164.373	1153.072	517.204	635.867	281.984	352.831
1.2880	800.241	166.176	1159.431	525.367	634.065	285.906	359.191
1.3415	800.221	167.999	1165.889	533.668	632.222	289.889	365.668
1.3908	800.201	169.934	1172.265	541.998	630.267	293.955	372.064
1.4376	800.221	171.918	1178.738	550.436	628.302	298.091	378.517
1.4878	800.310	174.074	1185.423	559.187	626.236	302.445	385.113
1.5377	800.409	176.239	1191.860	567.689	624.171	306.722	391.450
1.5872	800.380	178.346	1198.469	576.435	622.034	311.042	398.090
1.6371	800.231	180.293	1204.302	584.365	619.937	314.984	404.071
1.6844	800.350	182.600	1211.092	593.342	617.750	319.514	410.742
1.7332	800.370	184.767	1217.229	601.626	615.603	323.720	416.860
1.7829	800.310	186.925	1223.386	610.000	613.385	327.950	423.075
1.8318	800.261	189.113	1229.764	618.617	611.147	332.281	429.504
1.8813	800.231	191.251	1235.740	626.760	608.980	336.420	435.509
1.9319	800.231	193.570	1242.202	635.541	606.661	340.893	441.971
1.9823	800.211	195.748	1248.134	643.671	604.463	345.055	447.923
2.0336	800.181	198.006	1254.657	652.482	602.175	349.498	454.476
2.0805	800.221	200.335	1260.689	660.803	599.886	353.824	460.468
2.1292	800.280	202.572	1266.618	668.909	597.709	358.018	466.337
2.1828	800.370	205.031	1273.121	677.782	595.339	362.615	472.751
2.2326	800.499	207.357	1279.030	685.889	593.141	366.868	478.531
2.2780	800.211	209.389	1285.093	694.271	590.822	371.016	484.882
2.3297	800.181	211.637	1290.929	702.385	588.544	375.220	490.748
2.3774	800.330	214.065	1297.100	710.835	586.265	379.655	496.770
2.4272	800.489	216.543	1303.211	719.264	583.946	384.117	502.722
2.4750	800.241	218.482	1308.758	726.999	581.759	387.988	508.517
2.5268	800.221	220.791	1314.613	735.184	579.429	392.256	514.393
2.5775	800.251	223.019	1320.518	743.286	577.232	396.441	520.267
2.6311	800.261	225.358	1326.416	751.513	574.903	400.743	526.155
2.6822	800.211	227.506	1331.869	759.164	572.705	404.725	531.658
2.7321	800.221	229.774	1337.970	767.524	570.447	409.024	537.750
2.7789	800.221	232.002	1343.432	775.213	568.219	413.072	543.211
2.8305	800.270	234.219	1349.248	783.196	566.052	417.211	548.978
2.8825	800.350	236.577	1354.836	791.063	563.773	421.406	554.486
2.9323	800.469	238.833	1360.382	798.745	561.636	425.470	559.913
2.9825	800.370	240.982	1365.985	806.597	559.388	429.520	565.615
3.0322	800.112	242.901	1371.089	813.878	557.211	433.227	570.977
3.0814	800.310	245.307	1377.091	822.087	555.003	437.567	576.780
3.1287	800.429	247.593	1382.485	829.649	552.836	441.612	582.056
3.1804	800.340	249.631	1388.065	837.356	550.709	445.539	587.725
3.2310	800.211	251.689	1393.091	844.569	548.522	449.316	592.880
3.2801	800.241	253.866	1398.493	852.118	546.375	453.283	598.252
3.3308	800.191	256.014	1403.887	859.710	544.177	457.246	603.696
3.3837	800.211	258.130	1408.854	866.773	542.081	461.011	608.643
3.4356	800.231	260.286	1414.458	874.514	539.944	465.029	614.227
3.4856	800.221	262.322	1419.207	881.308	537.899	468.651	618.986
3.5348	800.280	264.488	1424.697	888.904	535.792	472.627	624.416
3.5856	800.409	266.643	1429.692	895.925	533.767	476.403	629.283
3.6353	800.568	268.867	1435.001	903.300	531.701	480.345	634.433
3.6882	800.181	270.627	1439.950	910.396	529.554	483.883	639.769
3.7393	800.181	272.612	1444.586	917.017	527.569	487.414	644.405
3.7880	800.409	274.957	1450.183	924.731	525.453	491.548	649.774
3.8395	800.509	276.960	1454.676	931.127	523.549	495.016	654.167
3.8904	800.280	278.818	1459.844	938.381	521.463	498.672	659.563
3.9400	800.221	280.703	1464.444	944.925	519.518	502.110	664.223
3.9921	800.221	282.657	1469.239	951.675	517.564	505.663	669.018
4.0451	800.241	284.723	1474.166	958.648	515.518	509.364	673.925
4.0981	800.231	286.566	1478.511	964.847	513.665	512.660	678.281
4.1488	800.231	288.602	1483.739	972.110	511.629	516.438	683.508
4.1995	800.191	290.395	1487.938	978.142	509.796	519.644	687.747
4.2503	800.221	292.379	1492.868	985.026	507.842	523.261	692.647
4.2999	800.270	294.312	1497.487	991.529	505.958	526.718	697.217
4.3490	800.380	296.244	1501.814	997.679	504.135	530.056	701.435
4.4011	800.261	298.049	1506.447	1004.236	502.211	533.445	706.187
