eps1   sigma3   sigma3'   sigma1   sigma1'   u       p       q
[%]    [kPa]    [kPa]     [kPa]    [kPa]     [kPa]   [kPa]   [kPa]

0.0000	605.038	104.297	605.713	104.971	500.742	104.521	0.674
0.0014	605.005	103.818	606.758	105.571	501.186	104.403	1.753
0.0244	604.971	102.176	610.912	108.117	502.794	104.157	5.941
0.0686	605.005	96.428	621.723	113.146	508.576	102.001	16.718
0.1149	604.971	88.800	632.168	115.996	516.171	97.865	27.197
0.1584	604.971	80.771	641.647	117.447	524.200	92.997	36.676
0.2118	605.005	72.571	649.738	117.305	532.433	87.482	44.734
0.2590	605.005	65.729	654.885	115.610	539.276	82.356	49.881
0.3106	604.971	59.651	658.124	112.804	545.320	77.369	53.153
0.3601	605.005	55.055	659.943	109.993	549.950	73.368	54.939
0.4098	604.971	51.098	660.972	107.099	553.873	69.765	56.001
0.4629	604.971	47.950	661.309	104.289	557.020	66.730	56.338
0.5135	604.971	45.339	661.462	101.830	559.632	64.169	56.491
0.5691	604.937	43.013	661.186	99.262	561.924	61.763	56.249
0.6272	604.937	41.131	660.906	97.100	563.806	59.787	55.969
0.6814	604.937	39.455	660.388	94.906	565.482	57.939	55.451
0.7344	604.971	38.040	659.894	92.963	566.930	56.348	54.923
0.7878	604.937	36.661	659.342	91.066	568.276	54.796	54.405
0.8404	604.971	35.520	658.711	89.260	569.451	53.434	53.740
0.8964	604.937	34.449	658.177	87.688	570.489	52.195	53.240
0.9514	604.937	33.468	657.489	86.019	571.469	50.985	52.551
1.0051	604.937	32.624	656.944	84.630	572.313	49.959	52.007
1.0623	604.903	31.735	656.261	83.092	573.168	48.854	51.357
1.1134	604.903	31.016	655.680	81.793	573.887	47.942	50.776
1.1737	604.903	30.287	655.073	80.456	574.617	47.010	50.170
1.2249	604.903	29.614	654.414	79.124	575.290	46.117	49.510
1.2813	604.937	28.986	653.921	77.970	575.951	45.314	48.984
1.3318	604.903	28.371	653.263	76.730	576.533	44.490	48.359
1.3892	604.903	27.812	652.724	75.633	577.091	43.752	47.821
1.4508	604.870	27.231	652.030	74.391	577.639	42.951	47.161
1.5060	604.903	26.763	651.587	73.447	578.141	42.324	46.684
1.5643	604.870	26.239	650.966	72.335	578.631	41.604	46.097
1.6189	604.870	25.782	650.404	71.317	579.087	40.961	45.535
1.6763	604.903	25.303	649.927	70.327	579.600	40.311	45.024
1.7319	604.903	24.858	649.308	69.263	580.045	39.660	44.405
1.7872	604.903	24.448	648.848	68.392	580.456	39.096	43.945
1.8439	604.903	24.014	648.270	67.381	580.889	38.470	43.367
1.8997	604.870	23.650	647.798	66.578	581.220	37.959	42.928
1.9513	604.903	23.285	647.327	65.708	581.619	37.426	42.423
2.0046	604.870	22.863	646.787	64.781	582.007	36.836	41.918
2.0596	604.870	22.510	646.322	63.962	582.360	36.327	41.452
2.1133	604.836	22.111	645.780	63.055	582.725	35.759	40.944
2.1707	604.836	21.792	645.359	62.314	583.044	35.299	40.523
2.2229	604.836	21.449	644.823	61.437	583.386	34.778	39.987
2.2789	604.870	21.095	644.433	60.659	583.774	34.283	39.564
2.3321	604.870	20.799	643.960	59.889	584.071	33.829	39.090
2.3853	604.802	20.423	643.446	59.067	584.379	33.305	38.644
2.4381	604.870	20.183	643.100	58.414	584.687	32.927	38.231
2.4925	604.836	19.876	642.613	57.653	584.960	32.468	37.777
2.5486	604.802	19.591	642.213	57.002	585.211	32.061	37.411
2.5997	604.836	19.317	641.786	56.267	585.519	31.634	36.950
2.6552	604.802	18.998	641.373	55.569	585.804	31.188	36.571
2.7110	604.802	18.713	640.945	54.856	586.089	30.761	36.143
2.7679	604.802	18.462	640.541	54.201	586.340	30.375	35.739
2.8185	604.836	18.268	640.201	53.633	586.568	30.056	35.366
