eps1   sigma3   sigma3'   sigma1   sigma1'   u       p       q
[%]    [kPa]    [kPa]     [kPa]    [kPa]     [kPa]   [kPa]   [kPa]

0.0000	901.370	94.686	911.493	104.809	806.684	98.060	10.123
0.0030	901.411	94.150	913.168	105.907	807.261	98.069	11.758
0.0225	901.421	92.409	918.108	109.096	809.012	97.971	16.687
0.0473	901.380	88.431	926.629	113.680	812.949	96.847	25.249
0.0894	901.400	82.865	937.968	119.433	818.536	95.054	36.568
0.1313	901.451	77.319	949.497	125.364	824.133	93.334	48.046
0.1733	901.462	71.033	962.374	131.946	830.428	91.338	60.913
0.2168	901.400	65.234	974.405	138.238	836.167	89.569	73.004
0.2606	901.421	61.003	984.727	144.310	840.417	88.772	83.307
0.3062	901.411	58.493	993.163	150.246	842.917	89.077	91.752
0.3541	901.380	57.248	1000.475	156.343	844.132	90.280	99.095
0.4049	901.411	57.056	1007.139	162.785	844.355	92.299	105.729
0.4532	901.421	57.582	1013.206	169.367	843.838	94.844	111.785
0.5004	901.421	58.423	1019.332	176.334	842.998	97.726	117.911
0.5513	901.350	59.566	1025.497	183.713	841.784	100.948	124.148
0.6026	901.390	61.054	1031.977	191.641	840.337	104.583	130.587
0.6524	901.411	62.785	1038.277	199.651	838.626	108.407	136.866
0.7079	901.411	64.667	1044.735	207.991	836.744	112.442	143.324
0.7575	901.451	66.702	1051.132	216.382	834.750	116.595	149.681
0.8093	901.400	68.766	1057.687	225.053	832.634	120.862	156.287
0.8572	901.380	70.912	1064.028	233.560	830.469	125.128	162.648
0.9044	901.390	73.189	1070.529	242.328	828.201	129.569	169.139
0.9568	901.380	75.486	1076.965	251.071	825.894	134.014	175.584
1.0071	901.390	77.804	1083.368	259.781	823.586	138.463	181.977
1.0571	901.411	80.233	1089.966	268.789	821.177	143.085	188.555
1.1047	901.400	82.561	1096.328	277.489	818.840	147.537	194.928
1.1525	901.400	85.051	1103.099	286.749	816.350	152.284	201.699
1.2002	901.390	87.449	1109.528	295.587	813.941	156.829	208.138
1.2483	901.400	89.970	1116.169	304.738	811.431	161.559	214.768
